Wikidata ID,Title,Link,Label,Layer,Score,Reason,Alternates
Q179899,topological space,https://arxiv.org/pdf/1612.09375#page=14,topological space,layer1.csv,1.000,exact_letters,Q4352436 (0.867; token_jaccard=0.67) finite topological space [layer4.csv]; Q590554 (0.867; token_jaccard=0.67) noetherian topological space [layer5.csv]; Q1139111 (0.867; token_jaccard=0.67) quotient topological space [layer4.csv]; Q114716129 (0.867; token_jaccard=0.67) topological space theory [layer2.csv]
Q2000555,category of topological spaces,https://arxiv.org/pdf/1612.09375#page=20,category of topological spaces,layer2.csv,1.000,exact_letters,Q113834084 (0.920; token_jaccard=0.80) category of pointed topological spaces [layer2.csv]; Q5051854 (0.920; token_jaccard=0.80) category of topological vector spaces [layer5.csv]; Q5051850 (0.840; token_jaccard=0.60) category of metric spaces [layer2.csv]
Q179899,indiscrete topological space,https://arxiv.org/pdf/1612.09375#page=15,topological space,layer1.csv,0.867,token_jaccard=0.67,
Q2143621,topos,https://arxiv.org/pdf/1612.09375#page=90,topos,layer1.csv,1.000,exact_letters,Q25098768 (1.000; token_jaccard=1.00) ∞-topos [layer5.csv]
Q4596935,2-category,https://arxiv.org/pdf/1612.09375#page=46,strict 2-category,layer3.csv,0.867,token_jaccard=0.67,
Q124168363,type,https://arxiv.org/pdf/1612.09375#page=87,type,layer1.csv,1.000,exact_letters,Q834884 (1.000; exact_letters) type [layer1.csv]
Q123738054,union,https://arxiv.org/pdf/1612.09375#page=76,Union,layer5.csv,1.000,exact_letters,Q185359 (1.000; exact_letters) union [layer4.csv]; Q2669934 (1.000; exact_letters) UNION [layer5.csv]
Q17548110,uniqueness,https://arxiv.org/pdf/1612.09375#page=9,uniqueness,layer4.csv,1.000,exact_letters,
Q21647271,variety,https://arxiv.org/pdf/1612.09375#page=44,Variety,layer5.csv,1.000,exact_letters,Q29107373 (1.000; exact_letters) Variety [layer5.csv]; Q3502010 (1.000; exact_letters) variety [layer3.csv]; Q3554826 (1.000; exact_letters) Variety [layer5.csv]; Q554984 (1.000; exact_letters) Variety [layer5.csv]
Q125977,vector space,https://arxiv.org/pdf/1612.09375#page=11,vector space,layer2.csv,1.000,exact_letters,Q5156614 (0.867; token_jaccard=0.67) complex vector space [layer3.csv]; Q3058338 (0.867; token_jaccard=0.67) finite vector space [layer4.csv]; Q42797338 (0.867; token_jaccard=0.67) function vector space [layer5.csv]; Q3058206 (0.867; token_jaccard=0.67) graded vector space [layer5.csv]
Q98929437,of linear maps vector space,https://arxiv.org/pdf/1612.09375#page=31,space of linear maps,layer5.csv,0.920,token_jaccard=0.80,
Q26401,vertex,https://arxiv.org/pdf/1612.09375#page=126,vertex,layer3.csv,1.000,exact_letters,Q362765 (1.000; exact_letters) vertex [layer4.csv]
Q122953307,well-powered,https://arxiv.org/pdf/1612.09375#page=176,well-powered category,layer5.csv,0.867,token_jaccard=0.67,
Q10944557,word,https://arxiv.org/pdf/1612.09375#page=27,word,layer1.csv,1.000,exact_letters,Q2594083 (1.000; exact_letters) word [layer3.csv]
Q320577,Yoneda lemma,https://arxiv.org/pdf/1612.09375#page=102,Yoneda lemma,layer3.csv,1.000,exact_letters,
